 Car allowed wait time used(%),Car flexibility(param.),Request Flexibility (param.),CarWaitTime,carDis, Car delay allowance used(%)
4.5189568,1.1,2.9,663599,14684783,0.045189568
4.6597263,1.1,3,680945,14613412,0.046597263
11.5028774,1.2,1.1,1570290,13651280,0.115028774
11.3514686,1.2,1.2,1591292,14018380,0.113514686
11.335102,1.2,1.3,1610398,14207177,0.11335102
11.248022,1.2,1.4,1617511,14380404,0.11248022
11.1223092,1.2,1.5,1604188,14423156,0.111223092
10.8542931,1.2,1.6,1602845,14766922,0.108542931
10.8811932,1.2,1.7,1615761,14849116,0.108811932
10.7657365,1.2,1.8,1609784,14952846,0.107657365
10.7428412,1.2,1.9,1615337,15036404,0.107428412
10.835902,1.2,2,1643741,15169397,0.10835902
10.6852236,1.2,2.1,1619855,15159767,0.106852236
10.4247126,1.2,2.2,1603051,15377412,0.104247126
10.6402808,1.2,2.3,1640236,15415345,0.106402808
10.6183788,1.2,2.4,1635326,15400901,0.106183788
10.6102716,1.2,2.5,1652421,15573786,0.106102716
10.493655,1.2,2.6,1630353,15536560,0.10493655
10.6869084,1.2,2.7,1664259,15572876,0.106869084
10.5744137,1.2,2.8,1653934,15640905,0.105744137
10.6051819,1.2,2.9,1666723,15716119,0.106051819
10.3965752,1.2,3,1635484,15730988,0.103965752
17.9755924,1.3,1.1,2592791,14423953,0.179755924
17.5823797,1.3,1.2,2578837,14667167,0.175823797
17.3042074,1.3,1.3,2594565,14993839,0.173042074
17.3813264,1.3,1.4,2639843,15187811,0.173813264
16.9879287,1.3,1.5,2597641,15291099,0.169879287
16.9877376,1.3,1.6,2642897,15557675,0.169877376
17.0545597,1.3,1.7,2659809,15595882,0.170545597
16.8554591,1.3,1.8,2651568,15731212,0.168554591
17.0372013,1.3,1.9,2696998,15830053,0.170372013
16.8226031,1.3,2,2677665,15917067,0.168226031
16.5723694,1.3,2.1,2648406,15980853,0.165723694
16.7568324,1.3,2.2,2704569,16140097,0.167568324
16.4693131,1.3,2.3,2657547,16136356,0.164693131
16.5954004,1.3,2.4,2690015,16209401,0.165954004
16.5597444,1.3,2.5,2658197,16052162,0.165597444
16.5870296,1.3,2.6,2692401,16231966,0.165870296
16.4451595,1.3,2.7,2668175,16224683,0.164451595
16.5063583,1.3,2.8,2685584,16269997,0.165063583
16.2991486,1.3,2.9,2656756,16299968,0.162991486
16.685937,1.3,3,2705173,16212293,0.16685937
23.65361,1.4,1.1,3513801,14855242,0.2365361
23.7271587,1.4,1.2,3591338,15135980,0.237271587
23.3261298,1.4,1.3,3596206,15417071,0.233261298
23.3866749,1.4,1.4,3671566,15699393,0.233866749
23.1590279,1.4,1.5,3649876,15760057,0.231590279
22.8943629,1.4,1.6,3666763,16016008,0.228943629
22.9704066,1.4,1.7,3708554,16144921,0.229704066
23.0800716,1.4,1.8,3731162,16166163,0.230800716
22.6979387,1.4,1.9,3688196,16249035,0.226979387
22.6211682,1.4,2,3693124,16325965,0.226211682
22.7547055,1.4,2.1,3730431,16394108,0.227547055
22.8327011,1.4,2.2,3749143,16420059,0.228327011
22.5695167,1.4,2.3,3736467,16555370,0.225695167
22.3667728,1.4,2.4,3707941,16577899,0.223667728
22.3845288,1.4,2.5,3717210,16606157,0.223845288
22.619057,1.4,2.6,3767372,16655743,0.22619057
22.5565037,1.4,2.7,3717010,16478662,0.225565037
22.4954373,1.4,2.8,3730653,16584043,0.224954373
22.5564484,1.4,2.9,3747866,16615497,0.225564484
22.3349683,1.4,3,3725179,16678685,0.223349683
30.0610183,1.5,1.1,4572240,15209864,0.300610183
29.7092333,1.5,1.2,4606173,15504180,0.297092333
29.5034093,1.5,1.3,4655738,15780339,0.295034093
29.6973379,1.5,1.4,4749421,15992750,0.296973379
29.3127662,1.5,1.5,4721465,16107197,0.293127662
28.9759481,1.5,1.6,4715868,16275112,0.289759481
29.3529466,1.5,1.7,4770381,16251796,0.293529466
29.1942387,1.5,1.8,4811835,16482139,0.291942387
29.1590688,1.5,1.9,4817566,16521673,0.291590688
28.9526722,1.5,2,4812034,16620345,0.289526722
28.8461128,1.5,2.1,4826214,16730899,0.288461128
28.9872697,1.5,2.2,4831043,16666085,0.289872697
28.8285023,1.5,2.3,4826179,16740998,0.288285023
28.9616201,1.5,2.4,4840876,16714797,0.289616201
29.1059978,1.5,2.5,4885970,16786815,0.291059978
28.3831075,1.5,2.6,4816212,16968586,0.283831075
28.5164198,1.5,2.7,4807839,16859897,0.285164198
28.5825509,1.5,2.8,4846714,16956898,0.285825509
28.6883268,1.5,2.9,4872498,16984253,0.286883268
28.4230851,1.5,3,4825471,16977295,0.284230851
